draft_round,draft_ovr,twitter_username,team,fantasypros_id,sleeper_id,stats_global_id,mfl_id,cbs_id,merge_name,stats_id,rotoworld_id,cfbref_id,nfl_id,height,weight,name,ktc_id,gsis_id,pfr_id,fantasy_data_id,college,sportradar_id,position,birthdate,age,swish_id,draft_pick,yahoo_id,rotowire_id,draft_year,espn_id,pff_id,db_season,fleaflicker_id
3.0,100.0,,WAS,26328.0,11650.0,0.0,16635,3121502.0,luke mccaffrey,40964.0,,luke-mccaffrey-1,,74.0,198.0,Luke McCaffrey,1606.0,00-0039355,McCaLu00,,Rice,5cfd82f8-9e73-48d7-914e-9051ff52d67d,WR,2001-04-02,24.3,1164846.0,36.0,40964.0,17820.0,2024.0,4426948.0,,2025,
3.0,65.0,,NYJ,26023.0,11617.0,0.0,16636,3162613.0,malachi corley,40944.0,,malachi-corley-1,,71.0,215.0,Malachi Corley,1607.0,00-0039920,CorlMa00,,Western Kentucky,bae59933-8b94-4837-990e-f0a4ced3cdbb,WR,2002-03-21,23.3,1215291.0,1.0,40944.0,17777.0,2024.0,4613104.0,,2025,
4.0,110.0,,NEP,22885.0,11645.0,0.0,16637,3170860.0,javon baker,40982.0,,javon-baker-1,,73.0,202.0,Javon Baker,1608.0,00-0039853,BakeJa00,,UCF,901992cc-f4b7-45e8-800e-c2dce6ae5199,WR,2002-02-18,23.4,1231136.0,10.0,40982.0,17787.0,2024.0,4692022.0,,2025,
,,,FA,,,0.0,16638,,zakhari franklin,,,,,,,Zakhari Franklin,,,,,Mississippi,,WR,,,,,,17006.0,2024.0,4427225.0,,2025,
1.0,32.0,,CAR,26136.0,11626.0,0.0,16639,3131575.0,xavier legette,40890.0,,xavier-legette-1,,75.0,227.0,Xavier Legette,1610.0,00-0039342,LegeXa00,,South Carolina,0bb0c37c-e76b-4529-92b0-b026be4f7d6c,WR,2001-01-29,24.4,1180321.0,32.0,40890.0,17734.0,2024.0,4430034.0,,2025,
4.0,135.0,,SFO,25289.0,11616.0,0.0,16640,3133200.0,jacob cowing,40996.0,,jacob-cowing-1,,69.0,171.0,Jacob Cowing,1611.0,00-0039365,CowiJa00,,Arizona,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,WR,2001-02-04,24.4,1181861.0,35.0,40996.0,17008.0,2024.0,4575665.0,,2025,
1.0,13.0,,LVR,22955.0,11604.0,0.0,16641,26693971.0,brock bowers,40878.0,,brock-bowers-1,,76.0,230.0,Brock Bowers,1612.0,00-0039338,BoweBr01,,Georgia,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,TE,2002-12-13,22.6,1285917.0,13.0,40878.0,17693.0,2024.0,4432665.0,,2025,
4.0,123.0,,HOU,25269.0,11599.0,0.0,16642,3125978.0,cade stover,40987.0,,cade-stover-1,,76.0,251.0,Cade Stover,1613.0,00-0039359,StovCa00,,Ohio State,559d5222-0403-4a14-94c7-c7bd5072c939,TE,2000-06-12,25.1,1175182.0,23.0,40987.0,17794.0,2024.0,4426496.0,,2025,
4.0,101.0,,CAR,24334.0,11600.0,0.0,16643,26731381.0,jatavion sanders,40995.0,,jatavion-sanders-1,,76.0,252.0,Ja'Tavion Sanders,1614.0,00-0039356,SandJa01,,Texas,ffd2ff3f-4b56-4232-be8e-bf163c29f406,TE,2003-03-27,22.3,1326628.0,1.0,40995.0,17748.0,2024.0,4431588.0,,2025,
2.0,53.0,,WAS,26310.0,11596.0,0.0,16644,3168647.0,ben sinnott,40931.0,,ben-sinnott-1,,76.0,247.0,Ben Sinnott,1615.0,00-0039912,SinnBe00,,Kansas State,b5c717af-9116-483c-9ab3-c9db0a988ab8,TE,2002-06-14,23.1,1228920.0,21.0,40931.0,17833.0,2024.0,4690923.0,,2025,
4.0,115.0,,CIN,23837.0,11592.0,0.0,16645,3121555.0,erick all,40989.0,,erick-all-1,,77.0,255.0,Erick All,1616.0,00-0039814,AllxEr00,,Iowa,5523779b-db60-4158-b232-8391bc7db65b,TE,2000-09-13,24.8,1164533.0,15.0,40989.0,17696.0,2024.0,4427834.0,,2025,
7.0,231.0,,NEP,24747.0,11605.0,0.0,16646,3169583.0,jaheim bell,41106.0,,jaheim-bell-1,,74.0,241.0,Jaheim Bell,1617.0,00-0039420,BellJa00,,Florida State,c9b2f6f5-b8bc-48ca-ac33-fa18883c2f6b,TE,2001-06-14,24.1,1229765.0,11.0,41106.0,17848.0,2024.0,4429262.0,,2025,
,,,DAL,26003.0,11593.0,0.0,16647,2961760.0,brevyn spann-ford,41371.0,,,,79.0,270.0,Brevyn Spann-Ford,,00-0039530,,,Minnesota,efc8d800-072b-11ef-892f-5b772aae3c25,TE,1999-12-27,25.5,1108202.0,,41371.0,17908.0,2024.0,4360967.0,,2025,
4.0,131.0,,KCC,26343.0,11595.0,0.0,16648,3123819.0,jared wiley,40978.0,,jared-wiley-1,,78.0,249.0,Jared Wiley,1619.0,00-0039824,WileJa00,,TCU,a952a370-a43f-45ec-8371-0665f0b9551e,TE,2000-11-02,24.7,1163272.0,31.0,40978.0,17894.0,2024.0,4430723.0,,2025,
4.0,107.0,,NYG,23104.0,11597.0,0.0,16649,3162129.0,theo johnson,41003.0,,theo-johnson-1,,78.0,264.0,Theo Johnson,1620.0,00-0039847,JohnTh00,,Penn State,a5d4bb1d-c130-47c2-808a-2dd1f85005fb,TE,2001-02-26,24.4,1214414.0,7.0,41003.0,17021.0,2024.0,4429148.0,,2025,
1.0,17.0,,MIN,26097.0,11667.0,0.0,16650,26727428.0,dallas turner,40904.0,,dallas-turner-1,,75.0,250.0,Dallas Turner,,00-0039924,TurnDa01,,Alabama,1455441c-7e0e-484e-8e8a-5c7606b59709,DE,2003-02-02,22.4,1325457.0,17.0,,17710.0,2024.0,4565190.0,,2025,
1.0,15.0,,IND,26096.0,11669.0,0.0,16651,3122850.0,laiatu latu,40882.0,,laiatu-latu-1,,77.0,265.0,Laiatu Latu,,00-0039340,LatuLa00,,UCLA,234d2423-bb97-4dfe-9a56-7c14b276720c,DE,2000-12-31,24.5,1162124.0,15.0,,17714.0,2024.0,4426473.0,,2025,
3.0,74.0,,ATL,25241.0,11721.0,0.0,16652,3123781.0,bralen trice,40955.0,,bralen-trice-1,,75.0,245.0,Bralen Trice,,00-0039837,TricBr00,,Washington,1c5dddf1-b744-4019-b57b-4fc8a3798dee,DE,2001-02-26,24.4,1162131.0,10.0,,17676.0,2024.0,4428713.0,,2025,
1.0,19.0,,LAR,25234.0,11665.0,0.0,16653,3138203.0,jared verse,40894.0,,jared-verse-1,,76.0,260.0,Jared Verse,,00-0039852,VersJa00,,Florida State,6c0c2ab2-8333-4eb0-adb5-d8e0095d50ec,DE,2000-11-04,24.7,1184566.0,19.0,,17711.0,2024.0,4578085.0,,2025,
3.0,76.0,,DEN,,11714.0,0.0,16654,26697280.0,jonah elliss,40940.0,,jonah-elliss-1,,74.0,246.0,Jonah Elliss,,00-0039809,ElliJo03,,Utah,c33c2e37-fc99-4ab3-b609-d588c9141e9a,DE,2003-04-03,22.3,1286276.0,12.0,,17730.0,2024.0,4687592.0,,2025,
1.0,21.0,,MIA,26105.0,11663.0,0.0,16655,26693938.0,chop robinson,40879.0,,demeioun-robinson-1,,75.0,254.0,Chop Robinson,,00-0039911,RobiCh00,,Penn State,9838dba3-f510-494b-b3ad-8639f792d182,DE,2003-01-02,22.5,1317250.0,21.0,,17742.0,2024.0,4431586.0,,2025,
2.0,57.0,,TBB,26193.0,11679.0,0.0,16656,3161819.0,chris braswell,40924.0,,chris-braswell-1,,75.0,255.0,Chris Braswell,,00-0039902,BrasCh01,,Alabama,5bd59487-cd06-4286-bc62-17cae182abf9,DE,2001-10-25,23.7,1213246.0,25.0,,17718.0,2024.0,4428989.0,,2025,
4.0,109.0,,ATL,26184.0,11740.0,0.0,16657,3127467.0,brandon dorlus,40994.0,,brandon-dorlus-1,,75.0,295.0,Brandon Dorlus,,00-0039859,DorlBr00,,Oregon,46ed0b03-015e-4d22-a034-4eeb242aa6a7,DT,2001-03-22,24.3,1177856.0,9.0,,17743.0,2024.0,4427090.0,,2025,
5.0,138.0,,ARI,,11767.0,0.0,16658,2965740.0,xavier thomas,41013.0,,xavier-thomas-1,,74.0,244.0,Xavier Thomas,,00-0039367,ThomXa01,,Clemson,086c1e2b-7551-4b55-9de5-1e98083c54ac,DE,1999-12-20,25.5,1110707.0,3.0,,17959.0,2024.0,4360304.0,,2025,
,,,MIN,,11908.0,0.0,16659,3123716.0,gabriel murphy,41212.0,,,,74.0,247.0,Gabriel Murphy,,00-0039715,,,UCLA,5fc2d240-0584-11ef-8635-b3775ac92fb2,DE,2000-10-13,24.7,1170971.0,,,17774.0,2024.0,4428080.0,,2025,
1.0,27.0,,ARI,26175.0,11658.0,0.0,16660,26887468.0,darius robinson,40906.0,,darius-robinson-2,,77.0,285.0,Darius Robinson,,00-0039854,RobiDa01,,Missouri,7ceb8b7a-9797-4186-8dbe-4446b415c0fb,DT,2001-09-13,23.8,1161120.0,27.0,,17790.0,2024.0,4569480.0,,2025,
2.0,54.0,,CLE,26456.0,11692.0,0.0,16661,26697166.0,michael hall,40921.0,,michael-hall-jr-1,,75.0,300.0,Michael Hall Jr.,,00-0039895,HallMi00,,Ohio State,593fdfcf-8852-457e-bb9a-0411533eca32,DT,2003-06-13,22.1,1310964.0,22.0,,17793.0,2024.0,4600415.0,,2025,
2.0,49.0,,CIN,26219.0,11688.0,0.0,16662,3169587.0,kris jenkins,40920.0,,kris-jenkins-1,,75.0,310.0,Kris Jenkins,,00-0039908,JenkKr01,,Michigan,ffb4ddbb-f7be-47e8-b5de-19c32d68fc49,DT,2001-10-10,23.7,1229737.0,17.0,,17740.0,2024.0,4432301.0,,2025,
4.0,105.0,,LAC,23782.0,11743.0,0.0,16663,3124145.0,justin eboigbe,40976.0,,justin-eboigbe-1,,77.0,292.0,Justin Eboigbe,,00-0039835,EboiJu00,,Alabama,ace0e155-59e7-44b1-ad04-cd08ba02209a,DT,2001-04-09,24.2,1160375.0,5.0,,17803.0,2024.0,4567138.0,,2025,
5.0,155.0,,PHI,20632.0,11752.0,0.0,16664,26698501.0,jeremiah trotter,41015.0,,jeremiah-trotter-jr-1,,72.0,225.0,Jeremiah Trotter Jr.,,00-0039826,TrotJe01,,Clemson,1159549f-4be1-440b-a950-a6bfab44d5ce,LB,2002-12-24,22.5,1287698.0,20.0,,17755.0,2024.0,4432777.0,,2025,
3.0,69.0,,LAC,26127.0,11701.0,0.0,16665,26695673.0,junior colson,40941.0,,junior-colson-1,,75.0,247.0,Junior Colson,,00-0039346,ColsJu00,,Michigan,9ceab470-1739-49d7-b605-f3906a63f7c7,LB,2002-12-06,22.6,1287573.0,5.0,,17675.0,2024.0,4431212.0,,2025,
5.0,148.0,,LVR,26181.0,11761.0,0.0,16666,3125852.0,tommy eichenberg,41032.0,,tommy-eichenberg-1,,74.0,233.0,Tommy Eichenberg,,00-0039374,EichTo00,,Ohio State,9473b5d1-4889-465a-aeb1-6115d9d9386f,LB,2001-01-11,24.5,1174703.0,13.0,,17825.0,2024.0,4429560.0,,2025,
4.0,106.0,,TEN,26168.0,11742.0,0.0,16667,3162391.0,cedric gray,40988.0,,cedric-gray-1,,74.0,234.0,Cedric Gray,,00-0039858,GrayCe00,,North Carolina,bc424a1d-0931-404a-8997-5278b1a50d73,LB,2002-10-30,22.7,1215086.0,6.0,,17849.0,2024.0,4429834.0,,2025,
,,,FA,,12130.0,0.0,16668,,steele chambers,41423.0,,,,72.0,223.0,Steele Chambers,,00-0039440,,,Ohio State,c292a050-07bc-11ef-b374-9ffed7f18c67,LB,2000-07-24,24.6,1174702.0,,,17871.0,2024.0,4426482.0,,2025,
5.0,175.0,,NOS,26153.0,11747.0,0.0,16669,3168230.0,jaylan ford,41018.0,,jaylan-ford-1,,74.0,240.0,Jaylan Ford,,00-0039388,FordJa02,,Texas,3982da83-370d-40e1-9aa7-632d60db4c4c,LB,2001-11-28,23.6,1228249.0,40.0,,17864.0,2024.0,4566088.0,,2025,
2.0,41.0,,NOS,26098.0,11675.0,0.0,16670,26696513.0,kool-aid mckinstry,40927.0,,kool-aid-mckinstry-1,,71.0,199.0,Kool-Aid McKinstry,,00-0039860,McKiKo00,,Alabama,db912dac-e488-4c39-806b-a10e990d6bf4,CB,2002-09-30,22.8,1285903.0,9.0,,17715.0,2024.0,4433975.0,,2025,
1.0,24.0,,DET,26133.0,11661.0,0.0,16671,26727034.0,terrion arnold,40902.0,,terrion-arnold-1,,72.0,198.0,Terrion Arnold,,00-0039903,ArnoTe00,,Alabama,bee08d8d-3b1a-4375-9ea3-e627da925807,CB,2003-03-22,22.3,1325395.0,24.0,,17712.0,2024.0,4592837.0,,2025,
2.0,42.0,,HOU,26118.0,11685.0,0.0,16672,26698077.0,kamari lassiter,40918.0,,kamari-lassiter-1,,72.0,180.0,Kamari Lassiter,,00-0039343,LassKa00,,Georgia,b85f8a10-e1c2-4e5d-8aa5-08091feb1883,CB,2003-01-23,22.4,1290114.0,10.0,,17725.0,2024.0,4602699.0,,2025,
1.0,30.0,,BAL,26100.0,11656.0,0.0,16673,26699779.0,nate wiggins,40886.0,,nate-wiggins-1,,73.0,182.0,Nate Wiggins,,00-0039232,WiggNa00,,Clemson,f6731363-93ed-4717-910c-317648e93139,CB,2003-08-28,21.9,1287640.0,30.0,,17709.0,2024.0,4601278.0,,2025,
7.0,255.0,,GBP,26101.0,11830.0,0.0,16674,26695286.0,kalen king,41129.0,,kalen-king-1,,71.0,190.0,Kalen King,,00-0039239,KingKa00,,Penn State,c8cf0369-d2bc-47be-b459-360b277e081f,CB,2003-01-28,22.4,1287755.0,35.0,,17739.0,2024.0,4431433.0,,2025,
2.0,40.0,,PHI,26103.0,11678.0,0.0,16675,26699677.0,cooper dejean,40934.0,,cooper-dejean-1,,72.0,198.0,Cooper DeJean,,00-0039841,DeJeCo00,,Iowa,f213bbc9-1294-4bce-84b0-3752e63ff363,CB,2003-02-09,22.4,1305870.0,8.0,,17705.0,2024.0,4682618.0,,2025,
3.0,99.0,,LAR,26109.0,11726.0,0.0,16676,26699035.0,kamren kinchens,40973.0,,kamren-kinchens-1,,71.0,207.0,Kamren Kinchens,,00-0039834,KincKa00,,Miami (FL),c4c31524-3ac6-4337-bd99-4085f92d4a13,S,2002-09-29,22.8,1286800.0,35.0,,17722.0,2024.0,4596363.0,,2025,
2.0,58.0,,GBP,26121.0,11686.0,0.0,16677,26702684.0,javon bullard,40937.0,,javon-bullard-1,,70.0,198.0,Javon Bullard,,00-0039867,BullJa00,,Georgia,0bf54af0-cd8f-48ac-96b9-b742562a3e53,S,2002-09-05,22.8,1285918.0,26.0,,17765.0,2024.0,4688930.0,,2025,
4.0,132.0,,DET,26309.0,11729.0,0.0,16678,28877349.0,sione vaki,41006.0,,sione-vaki-1,,71.0,213.0,Sione Vaki,1627.0,00-0039364,VakiSi00,,Utah,f5e0334b-b5f1-422f-a437-199c36cc108d,RB,2001-07-30,23.9,1381164.0,32.0,41006.0,17760.0,2024.0,4912274.0,,2025,
2.0,47.0,,NYG,26117.0,11674.0,0.0,16679,3123449.0,tyler nubin,40935.0,,tyler-nubin-1,,74.0,210.0,Tyler Nubin,,00-0039861,NubiTy00,,Minnesota,be2b6a6f-0e18-4394-a681-d414a3a306b8,S,2001-06-14,24.1,1164740.0,15.0,,17723.0,2024.0,4430261.0,,2025,
6.0,212.0,,JAC,26475.0,11786.0,0.0,16680,26702477.0,cam little,41062.0,,cam-little-1,,73.0,172.0,Cam Little,,00-0039409,LittCa00,,Arkansas,42d90cdf-5494-4576-bc1e-4b5d3de99f5f,PK,2003-08-17,21.9,1290109.0,36.0,41062.0,17926.0,2024.0,4686361.0,,2025,
6.0,203.0,,MIN,26341.0,11792.0,0.0,16681,3121084.0,will reichard,41093.0,,will-reichard-1,,73.0,195.0,Will Reichard,,00-0039404,ReicWi00,,Alabama,6f667582-b880-4c41-a105-59c347a36c0d,PK,2001-01-09,24.5,1160352.0,27.0,41093.0,17922.0,2024.0,4567104.0,,2025,
,,,HOU,23166.0,11648.0,0.0,16682,3123467.0,kedon slovis,41476.0,,,,74.0,223.0,Kedon Slovis,,00-0039577,,,BYU,4842ee80-07d1-11ef-977b-d7c6de486031,QB,2001-04-11,24.2,1161818.0,,41476.0,17979.0,2024.0,4428512.0,,2025,
,,,JAC,26443.0,11652.0,0.0,16683,29375761.0,louis rees-zammit,40872.0,,,,74.0,209.0,Louis Rees-Zammit,,00-0039228,,,,b3de7680-ec94-11ee-bfee-6f9e2e387fed,RB,2001-02-02,24.4,1506510.0,,40872.0,18033.0,2024.0,5208436.0,,2025,
6.0,184.0,,MIA,26314.0,11610.0,0.0,16684,3124729.0,malik washington,41058.0,,malik-washington-1,,68.0,191.0,Malik Washington,1623.0,00-0039880,WashMa00,,Virginia,d7f4fd2c-ba4f-49ca-bd92-443a506e9eb4,WR,2001-01-04,24.5,1173255.0,8.0,41058.0,17863.0,2024.0,4569603.0,,2025,
5.0,152.0,,PHI,23142.0,11615.0,0.0,16686,3131553.0,ainias smith,41030.0,,ainias-smith-1,,69.0,176.0,Ainias Smith,1624.0,00-0039747,SmitAi00,,Texas A&M,83a78cfb-5e71-4131-b706-3661bb6396e1,WR,2001-05-31,24.1,1180328.0,17.0,41030.0,17015.0,2024.0,4428532.0,,2025,
,,,NYG,26446.0,11654.0,0.0,16687,2961818.0,dante miller,40874.0,,,,69.0,200.0,Dante Miller,,00-0039230,,,South Carolina,6e0c07b0-f42a-11ee-88d0-f12fe77edfe4,RB,1999-05-14,26.1,1121220.0,,40874.0,18036.0,2024.0,4367510.0,,2025,
4.0,129.0,,SFO,26392.0,11651.0,0.0,16688,2964154.0,isaac guerendo,40998.0,,isaac-guerendo-1,,72.0,221.0,Isaac Guerendo,1626.0,00-0039363,GuerIs00,,Louisville,eac64b21-6e9e-447a-bf18-8a00b5c12871,RB,2000-06-28,25.0,1126338.0,29.0,40998.0,17947.0,2024.0,4372561.0,,2025,
1.0,16.0,,SEA,26221.0,11668.0,0.0,16689,26731204.0,byron murphy,40895.0,,byron-murphy-ii-1,,72.0,306.0,Byron Murphy,,00-0039309,MurpBy01,,Texas,d7cd56ba-a624-4149-83d0-a2c66df65804,DT,2002-09-08,22.8,1326624.0,16.0,,17736.0,2024.0,4570040.0,,2025,
1.0,22.0,,PHI,26106.0,11662.0,0.0,16690,3163404.0,quinyon mitchell,40898.0,,quinyon-mitchell-1,,72.0,193.0,Quinyon Mitchell,,00-0039888,MitcQu00,,Toledo,93e6a6eb-a91e-4705-b5de-faa10f741913,CB,2001-07-18,24.0,1214662.0,22.0,,17731.0,2024.0,4686273.0,,2025,
2.0,35.0,,ATL,26236.0,11695.0,0.0,16691,3121802.0,ruke orhorhoro,40925.0,,ruke-orhorhoro-1,,76.0,295.0,Ruke Orhorhoro,,00-0039733,OrhoRu00,,Clemson,9f88e08f-2988-445e-bcc5-9dad063a9cda,DT,2001-10-13,23.7,1161692.0,3.0,,17762.0,2024.0,4430271.0,,2025,
2.0,36.0,,WAS,26218.0,11699.0,0.0,16692,3169274.0,jerzhan newton,40939.0,,jerzhan-newton-1,,74.0,295.0,Jer'Zhan Newton,,00-0039906,NewtJe00,,Illinois,9d373d6d-66f7-4ba9-9226-5d5e89a23a5e,DT,2002-08-31,22.8,1229482.0,4.0,,17707.0,2024.0,4430560.0,,2025,
2.0,38.0,,TEN,26206.0,11691.0,0.0,16693,3127003.0,tvondre sweat,40919.0,,tvondre-sweat-1,,76.0,366.0,T'Vondre Sweat,,00-0039886,SweaTV01,,Texas,136f06ed-a718-4551-b1b2-feda889b9b98,DT,2001-07-11,24.0,1176967.0,6.0,,17754.0,2024.0,4428617.0,,2025,
2.0,39.0,,LAR,26195.0,11677.0,0.0,16694,2964525.0,braden fiske,40930.0,,braden-fiske-1,,76.0,291.0,Braden Fiske,,00-0039734,FiskBr00,,Florida State,905fb2a2-6fc0-4af5-9f3c-860956cd164b,DT,2000-01-18,25.5,1123385.0,7.0,,17775.0,2024.0,4362245.0,,2025,
2.0,43.0,,ARI,25366.0,11693.0,0.0,16695,3177371.0,max melton,40929.0,,max-melton-1,,71.0,187.0,Max Melton,,00-0039807,MeltMa00,,Rutgers,5f3ab1fc-cdc0-499d-8cc2-36433b9ac7f6,CB,2002-04-15,23.2,1250883.0,11.0,,17817.0,2024.0,4698113.0,,2025,
2.0,45.0,,GBP,26137.0,11687.0,0.0,16696,3171163.0,edgerrin cooper,40938.0,,edgerrin-cooper-1,,74.0,229.0,Edgerrin Cooper,,00-0039850,CoopEd00,,Texas A&M,5424462c-3f8e-4e2a-832d-c29916d395cb,LB,2001-11-17,23.6,1231868.0,13.0,,17753.0,2024.0,4430438.0,,2025,
2.0,48.0,,JAC,26132.0,11698.0,0.0,16697,26699490.0,maason smith,40916.0,,maason-smith-1,,77.0,306.0,Maason Smith,,00-0039889,SmitMa07,,LSU,32f98e05-a998-4e0c-8131-0e4b17cb7dd5,DT,2002-10-13,22.7,1286036.0,16.0,,17669.0,2024.0,4431567.0,,2025,
2.0,50.0,,WAS,26126.0,11676.0,0.0,16698,3121278.0,mike sainristil,40932.0,,mike-sainristil-1,,70.0,182.0,Mike Sainristil,,00-0039898,SainMi00,,Michigan,f20bc1dc-7243-4c87-8274-a6e311c21ef9,CB,2000-10-03,24.8,1164529.0,18.0,,17768.0,2024.0,4428414.0,,2025,
2.0,56.0,,DAL,,11694.0,0.0,16699,3126828.0,marshawn kneeland,40933.0,,marshawn-kneeland-1,,75.0,268.0,Marshawn Kneeland,,00-0039900,KneeMa00,,Western Michigan,7495a11d-6782-4dc1-9186-d2a2cca205d4,DE,2001-07-08,24.0,1176726.0,24.0,,17779.0,2024.0,4429996.0,,2025,
2.0,60.0,,BUF,26229.0,11682.0,0.0,16700,26693635.0,cole bishop,40912.0,,cole-bishop-1,,74.0,207.0,Cole Bishop,,00-0039872,BishCo00,,Utah,9098b52a-bc60-4a3d-9eaa-4611966a576e,S,2002-10-24,22.7,1286272.0,28.0,,17838.0,2024.0,4676004.0,,2025,
2.0,61.0,,DET,26220.0,11689.0,0.0,16701,3163902.0,ennis rakestraw,40936.0,,ennis-rakestraw-jr-1,,71.0,191.0,Ennis Rakestraw,,00-0039862,RakeEn00,,Missouri,c4da8885-d3f7-4593-b325-3e3dc408d1b6,CB,2002-06-05,23.1,1217811.0,29.0,,17720.0,2024.0,4566092.0,,2025,
2.0,64.0,,SFO,26451.0,11697.0,0.0,16702,3126504.0,renardo green,40928.0,,renardo-green-1,,72.0,186.0,Renardo Green,,00-0039345,GreeRe00,,Florida State,2b93704f-fab1-40b3-b13e-07d85303bb25,CB,2000-11-09,24.6,1176383.0,32.0,,17981.0,2024.0,4427325.0,,2025,
3.0,70.0,,NYG,26164.0,11700.0,0.0,16703,3161741.0,andru phillips,40969.0,,andru-phillips-1,,71.0,180.0,Andru Phillips,,00-0039821,PhilAn02,,Kentucky,3e7f9f29-7288-4963-b858-e284f051387a,CB,2001-11-30,23.6,1213903.0,6.0,,17846.0,2024.0,4431321.0,,2025,
3.0,72.0,,CAR,26182.0,11724.0,0.0,16704,26701874.0,trevin wallace,40956.0,,trevin-wallace-1,,73.0,244.0,Trevin Wallace,,00-0039347,WallTr00,,Kentucky,578f063e-30e5-4a2c-b3cc-09aaaf3d0a7c,LB,2003-02-22,22.4,1313536.0,8.0,,17872.0,2024.0,4683815.0,,2025,
3.0,78.0,,HOU,26111.0,11710.0,0.0,16705,26694313.0,calen bullock,40948.0,,calen-bullock-1,,75.0,190.0,Calen Bullock,,00-0039838,BullCa00,,USC,f53fd561-f47b-4db2-8318-022246e447ae,S,2003-04-30,22.2,1286268.0,14.0,,17737.0,2024.0,4431517.0,,2025,
3.0,82.0,,ARI,26432.0,11716.0,0.0,16706,3169268.0,tip reiman,40959.0,,tip-reiman-1,,77.0,271.0,Tip Reiman,1628.0,00-0039737,ReimTi00,,Illinois,44767e85-080f-4212-b2f2-cba160c81a9f,TE,2001-09-17,23.8,1229489.0,18.0,40959.0,17966.0,2024.0,4696700.0,,2025,
3.0,87.0,,DAL,26312.0,11720.0,0.0,16707,3136909.0,marist liufau,40967.0,,marist-liufau-1,,74.0,239.0,Marist Liufau,,00-0039352,LiufMa00,,Notre Dame,4fe58953-14da-43d0-8394-e960d0d47c46,LB,2001-02-09,24.4,1183594.0,23.0,,17769.0,2024.0,4427816.0,,2025,
3.0,89.0,,TBB,23751.0,11705.0,0.0,16708,3121456.0,tykee smith,40953.0,,tykee-smith-1,,70.0,202.0,Tykee Smith,,00-0039846,SmitTy05,,Georgia,1ebc26a2-8705-4db2-b177-1b5acc21b5fa,S,2001-02-18,24.4,1172113.0,25.0,,17770.0,2024.0,4428522.0,,2025,
3.0,90.0,,ARI,26442.0,11717.0,0.0,16709,2960843.0,elijah jones,40960.0,,elijah-jones-3,,73.0,185.0,Elijah Jones,,00-0039823,JoneEl00,,Boston College,6e1e18d1-3dab-4333-aa02-97354d316c6f,CB,2000-01-08,25.5,1122462.0,26.0,,18071.0,2024.0,4360203.0,,2025,
3.0,91.0,,GBP,26204.0,11712.0,0.0,16710,3125804.0,tyron hopper,40972.0,,tyron-hopper-1,,74.0,228.0,Ty'Ron Hopper,,00-0039812,HoppTy00,,Missouri,9fb2ac11-8c14-4039-9a3f-32d11343b73d,LB,2001-04-26,24.2,1174643.0,27.0,,17859.0,2024.0,4567406.0,,2025,
3.0,93.0,,BAL,,11722.0,0.0,16711,3120914.0,adisa isaac,40951.0,,adisa-isaac-1,,76.0,253.0,Adisa Isaac,,00-0039791,IsaaAd00,,Penn State,ba7ea327-3c96-4470-bd72-cad811f4e1df,DE,2001-10-04,23.7,1164932.0,29.0,,17749.0,2024.0,4426372.0,,2025,
3.0,94.0,,PHI,,11703.0,0.0,16712,3125143.0,jalyx hunt,40968.0,,,,75.0,252.0,Jalyx Hunt,,00-0039740,HuntJa02,,Houston Christian,b779251c-3250-405f-ae4a-3cadbf6925d9,DE,2001-03-13,24.3,1173658.0,30.0,,17951.0,2024.0,4571162.0,,2025,
3.0,95.0,,BUF,26237.0,11706.0,0.0,16713,3124733.0,dewayne carter,40943.0,,dewayne-carter-2,,75.0,305.0,DeWayne Carter,,00-0039873,CartDe03,,Duke,f5f02301-7ec2-48ae-b67e-31fd01cc070b,DT,2000-12-10,24.6,1173132.0,31.0,,17766.0,2024.0,4426883.0,,2025,
3.0,96.0,,JAC,26334.0,11725.0,0.0,16714,3126303.0,jarrian jones,40947.0,,jarrian-jones-1,,71.0,190.0,Jarrian Jones,,00-0039353,JoneJa14,,Florida State,fc21a61f-75aa-4398-973f-7ff1058e6a9e,CB,2001-05-08,24.2,1175826.0,32.0,,17778.0,2024.0,4426448.0,,2025,
3.0,97.0,,CIN,26128.0,11713.0,0.0,16715,3171111.0,mckinnley jackson,40949.0,,mckinnley-jackson-1,,74.0,330.0,McKinnley Jackson,,00-0039354,JackMc00,,Texas A&M,00b1481f-e562-4727-9e2b-9ab3293f2748,DT,2001-12-26,23.5,1231845.0,33.0,,17780.0,2024.0,4692680.0,,2025,
3.0,98.0,,PIT,26183.0,11727.0,0.0,16716,2961553.0,payton wilson,40975.0,,payton-wilson-1,,76.0,242.0,Payton Wilson,,00-0039741,WilsPa00,,North Carolina State,6a7047a5-52ab-4e2d-8ab0-6d27b6930822,LB,2000-04-21,25.2,1107006.0,34.0,,17758.0,2024.0,4361652.0,,2025,
4.0,104.0,,ARI,26346.0,11744.0,0.0,16717,3127681.0,dadrion taylor-demerson,40999.0,,dadrion-taylor-demerson-1,,70.0,197.0,Dadrion Taylor-Demerson,,00-0039864,TaylDa02,,Texas Tech,ed59f931-fb26-4809-b862-a29fb7825942,S,2001-01-20,24.5,1178340.0,4.0,,17996.0,2024.0,4428633.0,,2025,
